dMean,zMean,sqrtMean,sqrtAbsMean,dMax,dMm,Diff,absD,waveFactor,maxFactor,pulseFactor,marginFactor,dSkew,dKurtosis,RMSF,VF,meanFreq,DFreq,thirdOrderFreq,fourthOrderFreq,FC,sqrtMeanFreq,sqrtWeightMeanFreq,MSF,p6DivP5
0.0043349875249501044,0.16577520209580837,0.1943541057677248,0.1463972290703096,0.36507295409181634,0.6915675648702595,0.03775472631193047,0.19430575470616013,1.1723955290695378,1.8783907479069155,2.202216914691653,2.493714918036353,-0.03169272077794089,-1.004217623656376,3004.673494780464,564192.4294864435,0.0037711847831771125,7.036834438469344e-05,2.6622461018846852,8.5319943497581,2909.2731705272718,46.12671573896196,3305.9477207056084,9028062.810236247,0.0158550651778781
0.002994897704590824,0.16711529191616764,0.19528428441391688,0.1478018880352224,0.36507295409181634,0.6915675648702595,0.03812698232679461,0.19526131805043878,1.168560232727715,1.8694435918766616,2.184557438794727,2.470015498075481,-0.02089611344718293,-1.0368963569944687,2993.224164886969,564639.1530435613,0.003809985826755526,6.974559506955637e-05,2.606902050532816,8.181305330642017,2897.369798320492,46.381754713758,3289.8161657095648,8959390.901263293,0.016008227441538164
0.01064965319361278,0.16841477295409182,0.1963003823821359,0.14908614310134907,0.36507295409181634,0.6915675648702595,0.038420425010228534,0.19601128796635292,1.1655769796135724,1.859766902446133,2.167701488938453,2.4487383367590305,-0.11605375718575438,-1.0480754501524903,3033.2045551268857,604224.1624587635,0.003841443877140603,6.769317049119023e-05,2.540815245220598,7.7187492157611235,2931.91161374004,48.177725239965675,3354.82413529317,9200329.873242488,0.01643218881980846
0.009258802395209587,0.16702392215568862,0.19579765647166258,0.14703411100305505,0.36507295409181634,0.6915675648702595,0.038250996858001665,0.19557862065676213,1.172273132762102,1.864542000504754,2.185752492098225,2.4829133294397985,-0.09690186531000373,-1.033073602232292,3053.5863173479643,613250.9378742572,0.0038236270221960363,6.81575286428751e-05,2.571379572770729,7.890438014264811,2951.463782535784,48.4235774952974,3385.6810516441874,9324389.397494702,0.016406631103463423
0.003238550399201601,0.16849599051896208,0.19670081641896023,0.14867789418910493,0.36507295409181634,0.6915675648702595,0.038680722971197325,0.19667415430400947,1.1673916739094397,1.8559808786671945,2.166656624691209,2.455462233191683,-0.015433862962302109,-1.0790879022452176,3072.263548545659,606214.2398501415,0.003867595869562406,7.129497474270034e-05,2.560053839806451,7.7666951778498765,2971.9672057195085,48.420983985399566,3369.6897770456435,9438803.311722364,0.01629257008361804
-0.0018578517964071783,0.17093251746506985,0.19795936964689909,0.15172993623902326,0.36507295409181634,0.6915675648702595,0.03918446041770022,0.19795065147076485,1.158114164482204,1.8441812314466268,2.135772406010572,2.4060707012801315,0.052532019915585815,-1.1227598492632334,3025.3691739864826,702510.7071431781,0.0039175970885743615,6.962389795998338e-05,2.57282835637788,8.053118228691478,2906.948216216531,52.46097502902925,3351.737634697279,9152858.63890765,0.01804675251398478
0.00702531936127745,0.1769121606786427,0.20325511013531697,0.15771312301616505,0.36507295409181634,0.6915675648702595,0.041263284683991895,0.20313366211436226,1.1489041191720317,1.7961317373460832,2.0635831516125327,2.3147912304951164,-0.004320463307228534,-1.2099718099027,3173.57465265199,580066.9457359351,0.00411241189834588,8.40001829666569e-05,2.803614966929881,9.59973474318316,3080.829292612505,48.84131662313798,3503.510311952029,10071576.0759552,0.015853301817226342
0.018568365768463085,0.17872940369261475,0.20530879331839727,0.15922343230220165,0.36507295409181634,0.6915675648702595,0.041806916406544936,0.2044673969280798,1.1487130213419987,1.7781652124643945,2.0426015336552115,2.2928343448778192,-0.10203325448513967,-1.2114064235914266,3127.6399372978995,546326.774389105,0.004180685198962265,8.435115027309527e-05,3.1384261339777972,12.143166920931002,3039.0466931246224,47.79142453919247,3411.540824265063,9782131.577380808,0.01572579475245091
0.020426217564870265,0.17687155189620757,0.20383175750526777,0.15737828816395272,0.36507295409181634,0.6915675648702595,0.04113015500367887,0.20280570752244345,1.152428162245566,1.7910504160882854,2.0640569395017794,2.319716133342946,-0.11000347028480524,-1.1710592625742344,3098.698473957462,569019.373009969,0.004112569590971669,7.959191547369254e-05,3.076906229211816,11.748079351207462,3005.4804706562873,48.37490847654974,3390.210665600799,9601932.232506303,0.01609556573361677
0.019157193113772467,0.1756025274451098,0.20324309192868684,0.15572894028176187,0.36507295409181634,0.6915675648702595,0.040940756368734274,0.20233822270825222,1.1574041381165028,1.7962379465271654,2.0789732323524306,2.3442845846846856,-0.09392847286589165,-1.156228509500092,3097.1907628795643,555058.3623343743,0.004092932736377933,7.926509803857752e-05,3.1037845729921067,11.94697328619,3006.2488684957743,47.66357667861996,3386.0107970561958,9592590.621666497,0.015854833968709053
